names,links,category
Sofia Gumaelius,https://en.wikipedia.org//wiki/Sofia_Gumaelius,List_of_women_in_leadership
Hanna Hammarström,https://en.wikipedia.org//wiki/Hanna_Hammarstr%C3%B6m,List_of_women_in_leadership
Helena Helmersson,https://en.wikipedia.org//wiki/Helena_Helmersson,List_of_women_in_leadership
Bonnie Roupé,https://en.wikipedia.org//wiki/Bonnie_Roup%C3%A9,List_of_women_in_leadership
Cecilia Stegö Chilò,https://en.wikipedia.org//wiki/Cecilia_Steg%C3%B6_Chil%C3%B2,List_of_women_in_leadership
Azita Shariati,https://en.wikipedia.org//wiki/Azita_Shariati,List_of_women_in_leadership
Wilhelmina Skogh,https://en.wikipedia.org//wiki/Wilhelmina_Skogh,List_of_women_in_leadership
Cristina Stenbeck,https://en.wikipedia.org//wiki/Cristina_Stenbeck,List_of_women_in_leadership
Charlotte Strömberg,https://en.wikipedia.org//wiki/Charlotte_Str%C3%B6mberg,List_of_women_in_leadership
Louise Wachtmeister,https://en.wikipedia.org//wiki/Louise_Wachtmeister,List_of_women_in_leadership
Ruth Guler,https://en.wikipedia.org//wiki/Ruth_Guler,List_of_women_in_leadership
Nayla Hayek,https://en.wikipedia.org//wiki/Nayla_Hayek,List_of_women_in_leadership
Dominique Lévy,https://en.wikipedia.org//wiki/Dominique_L%C3%A9vy,List_of_women_in_leadership
Vera Michalski,https://en.wikipedia.org//wiki/Vera_Michalski,List_of_women_in_leadership
Suzan Sabancı Dinçer,https://en.wikipedia.org//wiki/Suzan_Sabanc%C4%B1_Din%C3%A7er,List_of_women_in_leadership
Canan Ediboglu,https://en.wikipedia.org//wiki/Canan_Ediboglu,List_of_women_in_leadership
Güler Sabancı,https://en.wikipedia.org//wiki/G%C3%BCler_Sabanc%C4%B1,List_of_women_in_leadership
Sevgi Sabancı,https://en.wikipedia.org//wiki/Sevgi_Sabanc%C4%B1,List_of_women_in_leadership
Serpil Timuray,https://en.wikipedia.org//wiki/Serpil_Timuray,List_of_women_in_leadership
Arzuhan Yalçındağ,https://en.wikipedia.org//wiki/Arzuhan_Yal%C3%A7%C4%B1nda%C4%9F,List_of_women_in_leadership
Melanie Dawes,https://en.wikipedia.org//wiki/Melanie_Dawes,List_of_women_in_leadership
Liliane Landor,https://en.wikipedia.org//wiki/Liliane_Landor,List_of_women_in_leadership
Betsy Boze,https://en.wikipedia.org//wiki/Betsy_Boze,List_of_women_in_leadership
Alison Redford,https://en.wikipedia.org//wiki/Alison_Redford,List_of_women_in_leadership
Catherine Callbeck,https://en.wikipedia.org//wiki/Catherine_Callbeck,List_of_women_in_leadership
Christy Clark,https://en.wikipedia.org//wiki/Christy_Clark,List_of_women_in_leadership
Eva Aariak,https://en.wikipedia.org//wiki/Eva_Aariak,List_of_women_in_leadership
Kathleen Wynne,https://en.wikipedia.org//wiki/Kathleen_Wynne,List_of_women_in_leadership
Kathy Dunderdale,https://en.wikipedia.org//wiki/Kathy_Dunderdale,List_of_women_in_leadership
Kim Campbell,https://en.wikipedia.org//wiki/Kim_Campbell,List_of_women_in_leadership
Lois Mitchell,https://en.wikipedia.org//wiki/Lois_Mitchell,List_of_women_in_leadership
Nellie Cournoyea,https://en.wikipedia.org//wiki/Nellie_Cournoyea,List_of_women_in_leadership
Pauline Marois,https://en.wikipedia.org//wiki/Pauline_Marois,List_of_women_in_leadership
Rachel Notley,https://en.wikipedia.org//wiki/Rachel_Notley,List_of_women_in_leadership
Rita Johnston,https://en.wikipedia.org//wiki/Rita_Johnston,List_of_women_in_leadership
Sonja Bata,https://en.wikipedia.org//wiki/Sonja_Bata,List_of_women_in_leadership
María Asunción Aramburuzabala,https://en.wikipedia.org//wiki/Mar%C3%ADa_Asunci%C3%B3n_Aramburuzabala,List_of_women_in_leadership
Bertha González Nieves,https://en.wikipedia.org//wiki/Bertha_Gonz%C3%A1lez_Nieves,List_of_women_in_leadership
María Luisa Arcelay,https://en.wikipedia.org//wiki/Mar%C3%ADa_Luisa_Arcelay,List_of_women_in_leadership
Camalia Valdés,https://en.wikipedia.org//wiki/Camalia_Vald%C3%A9s,List_of_women_in_leadership
Jewel Freeman Graham,https://en.wikipedia.org//wiki/Jewel_Freeman_Graham,List_of_women_in_leadership
Samantha Aquim,https://en.wikipedia.org//wiki/Samantha_Aquim,List_of_women_in_leadership
Eliana Tranchesi,https://en.wikipedia.org//wiki/Eliana_Tranchesi,List_of_women_in_leadership
Ingrid Antonijevic,https://en.wikipedia.org//wiki/Ingrid_Antonijevic,List_of_women_in_leadership
Keiko Fujimori,https://en.wikipedia.org//wiki/Keiko_Fujimori,List_of_women_in_leadership
Hilda Ochoa-Brillembourg,https://en.wikipedia.org//wiki/Hilda_Ochoa-Brillembourg,List_of_women_in_leadership
Adrienne Thomas ,https://en.wikipedia.org//wiki/Adrienne_Thomas_(archivist),List_of_female_archivists
Alice Prochaska,https://en.wikipedia.org//wiki/Alice_Prochaska,List_of_female_archivists
Barbara Frale,https://en.wikipedia.org//wiki/Barbara_Frale,List_of_female_archivists
Beryl Oliver,https://en.wikipedia.org//wiki/Beryl_Oliver,List_of_female_archivists
Christina Kenworthy-Browne,https://en.wikipedia.org//wiki/Christina_Kenworthy-Browne,List_of_female_archivists
Dorothy Owen,https://en.wikipedia.org//wiki/Dorothy_Owen,List_of_female_archivists
Edith Ditmas,https://en.wikipedia.org//wiki/Edith_Ditmas,List_of_female_archivists
Elaine Didier,https://en.wikipedia.org//wiki/Elaine_Didier,List_of_female_archivists
Elisabeth Förster-Nietzsche,https://en.wikipedia.org//wiki/Elisabeth_F%C3%B6rster-Nietzsche,List_of_female_archivists
Elizabeth Heaps,https://en.wikipedia.org//wiki/Elizabeth_Heaps,List_of_female_archivists
Gabrielle Enthoven,https://en.wikipedia.org//wiki/Gabrielle_Enthoven,List_of_female_archivists
Helen Willa Samuels,https://en.wikipedia.org//wiki/Helen_Willa_Samuels,List_of_female_archivists
Jehanne Wake,https://en.wikipedia.org//wiki/Jehanne_Wake,List_of_female_archivists
Joan Sinar,https://en.wikipedia.org//wiki/Joan_Sinar,List_of_female_archivists
Julie Buck,https://en.wikipedia.org//wiki/Julie_Buck,List_of_female_archivists
Lilli Gjerløw,https://en.wikipedia.org//wiki/Lilli_Gjerl%C3%B8w,List_of_female_archivists
Lucie Favier,https://en.wikipedia.org//wiki/Lucie_Favier,List_of_female_archivists
Margaret Cross Norton,https://en.wikipedia.org//wiki/Margaret_Cross_Norton,List_of_female_archivists
Margaret Hedstrom,https://en.wikipedia.org//wiki/Margaret_Hedstrom,List_of_female_archivists
Margaret Storrs Grierson,https://en.wikipedia.org//wiki/Margaret_Storrs_Grierson,List_of_female_archivists
Maria Verger,https://en.wikipedia.org//wiki/Maria_Verger,List_of_female_archivists
Marie-Anne Chabin,https://en.wikipedia.org//wiki/Marie-Anne_Chabin,List_of_female_archivists
Marion Stokes,https://en.wikipedia.org//wiki/Marion_Stokes,List_of_female_archivists
Marthe Gosteli,https://en.wikipedia.org//wiki/Marthe_Gosteli,List_of_female_archivists
Mary Ritter Beard,https://en.wikipedia.org//wiki/Mary_Ritter_Beard,List_of_female_archivists
Megan Prelinger,https://en.wikipedia.org//wiki/Megan_Prelinger,List_of_female_archivists
Norah Story,https://en.wikipedia.org//wiki/Norah_Story,List_of_female_archivists
Phyllis Blakeley,https://en.wikipedia.org//wiki/Phyllis_Blakeley,List_of_female_archivists
Rosamond Joscelyne Mitchell,https://en.wikipedia.org//wiki/Rosamond_Joscelyne_Mitchell,List_of_female_archivists
Renate Drucker,https://en.wikipedia.org//wiki/Renate_Drucker,List_of_female_archivists
Sara Dunlap Jackson,https://en.wikipedia.org//wiki/Sara_Dunlap_Jackson,List_of_female_archivists
Sarah Tyacke,https://en.wikipedia.org//wiki/Sarah_Tyacke,List_of_female_archivists
Shelley Sweeney ,https://en.wikipedia.org//wiki/Shelley_Sweeney_(archivist),List_of_female_archivists
Stella Rimington,https://en.wikipedia.org//wiki/Stella_Rimington,List_of_female_archivists
Trudy Huskamp Peterson,https://en.wikipedia.org//wiki/Trudy_Huskamp_Peterson,List_of_female_archivists
Virginia C. Purdy,https://en.wikipedia.org//wiki/Virginia_C._Purdy,List_of_female_archivists
Gladys Hansen,https://en.wikipedia.org//wiki/Gladys_Hansen,List_of_female_archivists
Meredith Evans ,https://en.wikipedia.org//wiki/Meredith_Evans_(archivist),List_of_female_archivists
Ada Adler,https://en.wikipedia.org//wiki/Ada_Adler,List_of_female_librarians
Adelaide Hasse,https://en.wikipedia.org//wiki/Adelaide_Hasse,List_of_female_librarians
Alia Muhammad Baker,https://en.wikipedia.org//wiki/Alia_Muhammad_Baker,List_of_female_librarians
Alice Dugged Cary,https://en.wikipedia.org//wiki/Alice_Dugged_Cary,List_of_female_librarians
Alice Ethel Minchin,https://en.wikipedia.org//wiki/Alice_Ethel_Minchin,List_of_female_librarians
Alice Lougee Hagemeyer,https://en.wikipedia.org//wiki/Alice_Lougee_Hagemeyer,List_of_female_librarians
Alice S. Tyler,https://en.wikipedia.org//wiki/Alice_S._Tyler,List_of_female_librarians
Alisz Goriupp,https://en.wikipedia.org//wiki/Alisz_Goriupp,List_of_female_librarians
Allie Beth Martin,https://en.wikipedia.org//wiki/Allie_Beth_Martin,List_of_female_librarians
Alma Dawson,https://en.wikipedia.org//wiki/Alma_Dawson,List_of_female_librarians
Alma Smith Jacobs,https://en.wikipedia.org//wiki/Alma_Smith_Jacobs,List_of_female_librarians
Althea Warren,https://en.wikipedia.org//wiki/Althea_Warren,List_of_female_librarians
Amalia Kahana-Carmon,https://en.wikipedia.org//wiki/Amalia_Kahana-Carmon,List_of_female_librarians
Amelia Gayle Gorgas,https://en.wikipedia.org//wiki/Amelia_Gayle_Gorgas,List_of_female_librarians
Ana Rosa Núñez,https://en.wikipedia.org//wiki/Ana_Rosa_N%C3%BA%C3%B1ez,List_of_female_librarians
Ana Santos Aramburo,https://en.wikipedia.org//wiki/Ana_Santos_Aramburo,List_of_female_librarians
Anita Coleman,https://en.wikipedia.org//wiki/Anita_Coleman,List_of_female_librarians
Ann Allen Shockley,https://en.wikipedia.org//wiki/Ann_Allen_Shockley,List_of_female_librarians
Ann Hartness,https://en.wikipedia.org//wiki/Ann_Hartness,List_of_female_librarians
Ann Shumelda Okerson,https://en.wikipedia.org//wiki/Ann_Shumelda_Okerson,List_of_female_librarians
Ann Wolpert,https://en.wikipedia.org//wiki/Ann_Wolpert,List_of_female_librarians
Anna Harriet Heyer,https://en.wikipedia.org//wiki/Anna_Harriet_Heyer,List_of_female_librarians
Anne Hart ,https://en.wikipedia.org//wiki/Anne_Hart_(Canadian_author),List_of_female_librarians
Anne Jarvis,https://en.wikipedia.org//wiki/Anne_Jarvis,List_of_female_librarians
Anne Spencer,https://en.wikipedia.org//wiki/Anne_Spencer,List_of_female_librarians
Annette Curtis Klause,https://en.wikipedia.org//wiki/Annette_Curtis_Klause,List_of_female_librarians
Annette Lewis Phinazee,https://en.wikipedia.org//wiki/Annette_Lewis_Phinazee,List_of_female_librarians
Anne Carroll Moore,https://en.wikipedia.org//wiki/Anne_Carroll_Moore,List_of_female_librarians
Annie Constance Tocker,https://en.wikipedia.org//wiki/Annie_Constance_Tocker,List_of_female_librarians
Annie Maude Blackett,https://en.wikipedia.org//wiki/Annie_Maude_Blackett,List_of_female_librarians
Arlene Mosel,https://en.wikipedia.org//wiki/Arlene_Mosel,List_of_female_librarians
Audre Lorde,https://en.wikipedia.org//wiki/Audre_Lorde,List_of_female_librarians
Augusta Braxton Baker,https://en.wikipedia.org//wiki/Augusta_Braxton_Baker,List_of_female_librarians
Augusta Clark,https://en.wikipedia.org//wiki/Augusta_Clark,List_of_female_librarians
Barbara Fister,https://en.wikipedia.org//wiki/Barbara_Fister,List_of_female_librarians
Barbara Tillett,https://en.wikipedia.org//wiki/Barbara_Tillett,List_of_female_librarians
Beatrice Winser,https://en.wikipedia.org//wiki/Beatrice_Winser,List_of_female_librarians
Berta Golob,https://en.wikipedia.org//wiki/Berta_Golob,List_of_female_librarians
Bess Thomas,https://en.wikipedia.org//wiki/Bess_Thomas,List_of_female_librarians
Bessie Boehm Moore,https://en.wikipedia.org//wiki/Bessie_Boehm_Moore,List_of_female_librarians
Betty Mary Goetting,https://en.wikipedia.org//wiki/Betty_Mary_Goetting,List_of_female_librarians
Brenda Rawnsley,https://en.wikipedia.org//wiki/Brenda_Rawnsley,List_of_female_librarians
Brooke E. Sheldon,https://en.wikipedia.org//wiki/Brooke_E._Sheldon,List_of_female_librarians
Camila Alire,https://en.wikipedia.org//wiki/Camila_Alire,List_of_female_librarians
Camilla Gryski,https://en.wikipedia.org//wiki/Camilla_Gryski,List_of_female_librarians
Carla Hayden,https://en.wikipedia.org//wiki/Carla_Hayden,List_of_female_librarians
Carol Kuhlthau,https://en.wikipedia.org//wiki/Carol_Kuhlthau,List_of_female_librarians
Carolyn Harris ,https://en.wikipedia.org//wiki/Carolyn_Harris_(librarian),List_of_female_librarians
Catherine N. Norton,https://en.wikipedia.org//wiki/Catherine_N._Norton,List_of_female_librarians
Catherine Reilly,https://en.wikipedia.org//wiki/Catherine_Reilly,List_of_female_librarians
Charlemae Hill Rollins,https://en.wikipedia.org//wiki/Charlemae_Hill_Rollins,List_of_female_librarians
Claire Huchet Bishop,https://en.wikipedia.org//wiki/Claire_Huchet_Bishop,List_of_female_librarians
Clara Breed,https://en.wikipedia.org//wiki/Clara_Breed,List_of_female_librarians
Clara Stanton Jones,https://en.wikipedia.org//wiki/Clara_Stanton_Jones,List_of_female_librarians
Clara Whitehill Hunt,https://en.wikipedia.org//wiki/Clara_Whitehill_Hunt,List_of_female_librarians
Clare B. Dunkle,https://en.wikipedia.org//wiki/Clare_B._Dunkle,List_of_female_librarians
Claudia McNeil,https://en.wikipedia.org//wiki/Claudia_McNeil,List_of_female_librarians
Constance Mabel Winchell,https://en.wikipedia.org//wiki/Constance_Mabel_Winchell,List_of_female_librarians
Cynthia Rylant,https://en.wikipedia.org//wiki/Cynthia_Rylant,List_of_female_librarians
Dale DeArmond,https://en.wikipedia.org//wiki/Dale_DeArmond,List_of_female_librarians
Deanna B. Marcum,https://en.wikipedia.org//wiki/Deanna_B._Marcum,List_of_female_librarians
Dina Abramowicz,https://en.wikipedia.org//wiki/Dina_Abramowicz,List_of_female_librarians
Doris Gates,https://en.wikipedia.org//wiki/Doris_Gates,List_of_female_librarians
Dorothy B. Porter,https://en.wikipedia.org//wiki/Dorothy_B._Porter,List_of_female_librarians
Dorothy M. Crosland,https://en.wikipedia.org//wiki/Dorothy_M._Crosland,List_of_female_librarians
Edith Guerrier,https://en.wikipedia.org//wiki/Edith_Guerrier,List_of_female_librarians
Effie Louise Power,https://en.wikipedia.org//wiki/Effie_Louise_Power,List_of_female_librarians
Effie Morris,https://en.wikipedia.org//wiki/Effie_Morris,List_of_female_librarians
Eileen Colwell,https://en.wikipedia.org//wiki/Eileen_Colwell,List_of_female_librarians
Eintou Pearl Springer,https://en.wikipedia.org//wiki/Eintou_Pearl_Springer,List_of_female_librarians
Elaine Svenonius,https://en.wikipedia.org//wiki/Elaine_Svenonius,List_of_female_librarians
Electra Collins Doren,https://en.wikipedia.org//wiki/Electra_Collins_Doren,List_of_female_librarians
Elena Dabija,https://en.wikipedia.org//wiki/Elena_Dabija,List_of_female_librarians
Eliza Atkins Gleason,https://en.wikipedia.org//wiki/Eliza_Atkins_Gleason,List_of_female_librarians
Elizabeth Futas,https://en.wikipedia.org//wiki/Elizabeth_Futas,List_of_female_librarians
Elizabeth Gould Davis,https://en.wikipedia.org//wiki/Elizabeth_Gould_Davis,List_of_female_librarians
Elizabeth H. West,https://en.wikipedia.org//wiki/Elizabeth_H._West,List_of_female_librarians
Elizabeth Lee Bloomstein,https://en.wikipedia.org//wiki/Elizabeth_Lee_Bloomstein,List_of_female_librarians
Elizabeth Smither,https://en.wikipedia.org//wiki/Elizabeth_Smither,List_of_female_librarians
Ena Noël,https://en.wikipedia.org//wiki/Ena_No%C3%ABl,List_of_female_librarians
Enid Kent,https://en.wikipedia.org//wiki/Enid_Kent,List_of_female_librarians
Ethelwyn Manning,https://en.wikipedia.org//wiki/Ethelwyn_Manning,List_of_female_librarians
Eva Verona,https://en.wikipedia.org//wiki/Eva_Verona,List_of_female_librarians
Fiona Kelleghan,https://en.wikipedia.org//wiki/Fiona_Kelleghan,List_of_female_librarians
Flora Belle Ludington,https://en.wikipedia.org//wiki/Flora_Belle_Ludington,List_of_female_librarians
Florence Ward Stiles,https://en.wikipedia.org//wiki/Florence_Ward_Stiles,List_of_female_librarians
Fríða Á. Sigurðardóttir,https://en.wikipedia.org//wiki/Fr%C3%AD%C3%B0a_%C3%81._Sigur%C3%B0ard%C3%B3ttir,List_of_female_librarians
Gerdina Hendrika Kurtz,https://en.wikipedia.org//wiki/Gerdina_Hendrika_Kurtz,List_of_female_librarians
Gertrude Kayaga Mulindwa,https://en.wikipedia.org//wiki/Gertrude_Kayaga_Mulindwa,List_of_female_librarians
Gloria Pérez-Salmerón,https://en.wikipedia.org//wiki/Gloria_P%C3%A9rez-Salmer%C3%B3n,List_of_female_librarians
Gloriana St. Clair,https://en.wikipedia.org//wiki/Gloriana_St._Clair,List_of_female_librarians
Gratia Countryman,https://en.wikipedia.org//wiki/Gratia_Countryman,List_of_female_librarians
Gretchen McCord,https://en.wikipedia.org//wiki/Gretchen_McCord,List_of_female_librarians
Gunilla Herdenberg,https://en.wikipedia.org//wiki/Gunilla_Herdenberg,List_of_female_librarians
Hannah Atkins,https://en.wikipedia.org//wiki/Hannah_Atkins,List_of_female_librarians
Hannah Logasa,https://en.wikipedia.org//wiki/Hannah_Logasa,List_of_female_librarians
Harriet Klausner,https://en.wikipedia.org//wiki/Harriet_Klausner,List_of_female_librarians
Helaine Selin,https://en.wikipedia.org//wiki/Helaine_Selin,List_of_female_librarians
Helen E. Haines,https://en.wikipedia.org//wiki/Helen_E._Haines,List_of_female_librarians
Helen Ganser,https://en.wikipedia.org//wiki/Helen_Ganser,List_of_female_librarians
Helen Marot,https://en.wikipedia.org//wiki/Helen_Marot,List_of_female_librarians
Helen Thornton Geer,https://en.wikipedia.org//wiki/Helen_Thornton_Geer,List_of_female_librarians
Helen Wallis,https://en.wikipedia.org//wiki/Helen_Wallis,List_of_female_librarians
Helena Asamoah-Hassan,https://en.wikipedia.org//wiki/Helena_Asamoah-Hassan,List_of_female_librarians
Helga Josephine Zinnbauer,https://en.wikipedia.org//wiki/Helga_Josephine_Zinnbauer,List_of_female_librarians
Henrietta M. Smith,https://en.wikipedia.org//wiki/Henrietta_M._Smith,List_of_female_librarians
Henriette Avram,https://en.wikipedia.org//wiki/Henriette_Avram,List_of_female_librarians
Hilari Bell,https://en.wikipedia.org//wiki/Hilari_Bell,List_of_female_librarians
Ida Leeson,https://en.wikipedia.org//wiki/Ida_Leeson,List_of_female_librarians
Ilona Hubay,https://en.wikipedia.org//wiki/Ilona_Hubay,List_of_female_librarians
Ina Coolbrith,https://en.wikipedia.org//wiki/Ina_Coolbrith,List_of_female_librarians
Inezita Barroso,https://en.wikipedia.org//wiki/Inezita_Barroso,List_of_female_librarians
Ingetraut Dahlberg,https://en.wikipedia.org//wiki/Ingetraut_Dahlberg,List_of_female_librarians
Iris Falcam,https://en.wikipedia.org//wiki/Iris_Falcam,List_of_female_librarians
Isadore Gilbert Mudge,https://en.wikipedia.org//wiki/Isadore_Gilbert_Mudge,List_of_female_librarians
Jacqueline Sturm,https://en.wikipedia.org//wiki/Jacqueline_Sturm,List_of_female_librarians
Janet Backhouse,https://en.wikipedia.org//wiki/Janet_Backhouse,List_of_female_librarians
Janet Brennan Croft,https://en.wikipedia.org//wiki/Janet_Brennan_Croft,List_of_female_librarians
Janet M. Suzuki,https://en.wikipedia.org//wiki/Janet_M._Suzuki,List_of_female_librarians
Jean Arnot,https://en.wikipedia.org//wiki/Jean_Arnot,List_of_female_librarians
Jean Lisette Aroeste,https://en.wikipedia.org//wiki/Jean_Lisette_Aroeste,List_of_female_librarians
Jeannette Howard Foster,https://en.wikipedia.org//wiki/Jeannette_Howard_Foster,List_of_female_librarians
Jessamyn West ,https://en.wikipedia.org//wiki/Jessamyn_West_(librarian),List_of_female_librarians
Jo Giæver Tenfjord,https://en.wikipedia.org//wiki/Jo_Gi%C3%A6ver_Tenfjord,List_of_female_librarians
Joan Airoldi,https://en.wikipedia.org//wiki/Joan_Airoldi,List_of_female_librarians
Joan Mondale,https://en.wikipedia.org//wiki/Joan_Mondale,List_of_female_librarians
Joanna Cole ,https://en.wikipedia.org//wiki/Joanna_Cole_(author),List_of_female_librarians
Josephine Phelan,https://en.wikipedia.org//wiki/Josephine_Phelan,List_of_female_librarians
Joyce Fardell,https://en.wikipedia.org//wiki/Joyce_Fardell,List_of_female_librarians
Juana Capdevielle,https://en.wikipedia.org//wiki/Juana_Capdevielle,List_of_female_librarians
Judith Hoffberg,https://en.wikipedia.org//wiki/Judith_Hoffberg,List_of_female_librarians
Judith Krug,https://en.wikipedia.org//wiki/Judith_Krug,List_of_female_librarians
Judith Nadler,https://en.wikipedia.org//wiki/Judith_Nadler,List_of_female_librarians
Judy Yung,https://en.wikipedia.org//wiki/Judy_Yung,List_of_female_librarians
Julia Sauer,https://en.wikipedia.org//wiki/Julia_Sauer,List_of_female_librarians
Juliane Koepcke,https://en.wikipedia.org//wiki/Juliane_Koepcke,List_of_female_librarians
Juliette Hampton Morgan,https://en.wikipedia.org//wiki/Juliette_Hampton_Morgan,List_of_female_librarians
Kate Steinitz,https://en.wikipedia.org//wiki/Kate_Steinitz,List_of_female_librarians
Katharine Sharp,https://en.wikipedia.org//wiki/Katharine_Sharp,List_of_female_librarians
Kathleen Nunneley,https://en.wikipedia.org//wiki/Kathleen_Nunneley,List_of_female_librarians
Kathleen Seidel,https://en.wikipedia.org//wiki/Kathleen_Seidel,List_of_female_librarians
Kirsten Engelstad,https://en.wikipedia.org//wiki/Kirsten_Engelstad,List_of_female_librarians
Kristiina Kolehmainen,https://en.wikipedia.org//wiki/Kristiina_Kolehmainen,List_of_female_librarians
Laura Amy Schlitz,https://en.wikipedia.org//wiki/Laura_Amy_Schlitz,List_of_female_librarians
Laura Bush,https://en.wikipedia.org//wiki/Laura_Bush,List_of_female_librarians
Laura Quilter,https://en.wikipedia.org//wiki/Laura_Quilter,List_of_female_librarians
Letitia Dunbar-Harrison,https://en.wikipedia.org//wiki/Letitia_Dunbar-Harrison,List_of_female_librarians
Linda Eastman,https://en.wikipedia.org//wiki/Linda_Eastman,List_of_female_librarians
Linnie Marsh Wolfe,https://en.wikipedia.org//wiki/Linnie_Marsh_Wolfe,List_of_female_librarians
Lois Blount,https://en.wikipedia.org//wiki/Lois_Blount,List_of_female_librarians
Lois Mai Chan,https://en.wikipedia.org//wiki/Lois_Mai_Chan,List_of_female_librarians
Loleta Fyan,https://en.wikipedia.org//wiki/Loleta_Fyan,List_of_female_librarians
Loriene Roy,https://en.wikipedia.org//wiki/Loriene_Roy,List_of_female_librarians
Lotsee Patterson,https://en.wikipedia.org//wiki/Lotsee_Patterson,List_of_female_librarians
Louise Noëlle Malclès,https://en.wikipedia.org//wiki/Louise_No%C3%ABlle_Malcl%C3%A8s,List_of_female_librarians
Louise S. Robbins,https://en.wikipedia.org//wiki/Louise_S._Robbins,List_of_female_librarians
Lucile M. Morsch,https://en.wikipedia.org//wiki/Lucile_M._Morsch,List_of_female_librarians
Lucy Toulmin Smith,https://en.wikipedia.org//wiki/Lucy_Toulmin_Smith,List_of_female_librarians
Luraine Tansey,https://en.wikipedia.org//wiki/Luraine_Tansey,List_of_female_librarians
Lynne Brindley,https://en.wikipedia.org//wiki/Lynne_Brindley,List_of_female_librarians
Lynne M. Thomas,https://en.wikipedia.org//wiki/Lynne_M._Thomas,List_of_female_librarians
Madeleine Laurain-Portemer,https://en.wikipedia.org//wiki/Madeleine_Laurain-Portemer,List_of_female_librarians
Mamah Borthwick,https://en.wikipedia.org//wiki/Mamah_Borthwick,List_of_female_librarians
Margaret Alington,https://en.wikipedia.org//wiki/Margaret_Alington,List_of_female_librarians
Margaret Elizabeth Egan,https://en.wikipedia.org//wiki/Margaret_Elizabeth_Egan,List_of_female_librarians
Margaret Hayes Grazier,https://en.wikipedia.org//wiki/Margaret_Hayes_Grazier,List_of_female_librarians
Margaret Herrick,https://en.wikipedia.org//wiki/Margaret_Herrick,List_of_female_librarians
Margaret Mahy,https://en.wikipedia.org//wiki/Margaret_Mahy,List_of_female_librarians
Margaret Mann ,https://en.wikipedia.org//wiki/Margaret_Mann_(librarian),List_of_female_librarians
Margaret Ridley Charlton,https://en.wikipedia.org//wiki/Margaret_Ridley_Charlton,List_of_female_librarians
Margaret Scoggin,https://en.wikipedia.org//wiki/Margaret_Scoggin,List_of_female_librarians
Margaret Windeyer,https://en.wikipedia.org//wiki/Margaret_Windeyer,List_of_female_librarians
Margareta Bergman,https://en.wikipedia.org//wiki/Margareta_Bergman,List_of_female_librarians
Maria Limanskaya,https://en.wikipedia.org//wiki/Maria_Limanskaya,List_of_female_librarians
Maria Mitchell,https://en.wikipedia.org//wiki/Maria_Mitchell,List_of_female_librarians
María Moliner,https://en.wikipedia.org//wiki/Mar%C3%ADa_Moliner,List_of_female_librarians
Marianne Scott,https://en.wikipedia.org//wiki/Marianne_Scott,List_of_female_librarians
Marilla Waite Freeman,https://en.wikipedia.org//wiki/Marilla_Waite_Freeman,List_of_female_librarians
Marjorie Barnard,https://en.wikipedia.org//wiki/Marjorie_Barnard,List_of_female_librarians
Marjorie Cotton,https://en.wikipedia.org//wiki/Marjorie_Cotton,List_of_female_librarians
Martha B. Gould,https://en.wikipedia.org//wiki/Martha_B._Gould,List_of_female_librarians
Martha Larsen Jahn,https://en.wikipedia.org//wiki/Martha_Larsen_Jahn,List_of_female_librarians
Martha P. Cotera,https://en.wikipedia.org//wiki/Martha_P._Cotera,List_of_female_librarians
Mary Ann Shaffer,https://en.wikipedia.org//wiki/Mary_Ann_Shaffer,List_of_female_librarians
Mary Brunner,https://en.wikipedia.org//wiki/Mary_Brunner,List_of_female_librarians
Mary Caffrey Low,https://en.wikipedia.org//wiki/Mary_Caffrey_Low,List_of_female_librarians
Mary Cutler Fairchild,https://en.wikipedia.org//wiki/Mary_Cutler_Fairchild,List_of_female_librarians
Mary Eileen Ahern,https://en.wikipedia.org//wiki/Mary_Eileen_Ahern,List_of_female_librarians
Mary Elizabeth Wood,https://en.wikipedia.org//wiki/Mary_Elizabeth_Wood,List_of_female_librarians
Mary Emma Allison,https://en.wikipedia.org//wiki/Mary_Emma_Allison,List_of_female_librarians
Mary Foy,https://en.wikipedia.org//wiki/Mary_Foy,List_of_female_librarians
Mary Greig Campbell,https://en.wikipedia.org//wiki/Mary_Greig_Campbell,List_of_female_librarians
Mary Josephine Booth,https://en.wikipedia.org//wiki/Mary_Josephine_Booth,List_of_female_librarians
Mary Lemist Titcomb,https://en.wikipedia.org//wiki/Mary_Lemist_Titcomb,List_of_female_librarians
Mary O. Kryszak,https://en.wikipedia.org//wiki/Mary_O._Kryszak,List_of_female_librarians
Mary Swan,https://en.wikipedia.org//wiki/Mary_Swan,List_of_female_librarians
Mary Virginia Gaver,https://en.wikipedia.org//wiki/Mary_Virginia_Gaver,List_of_female_librarians
Mary Wright Plummer,https://en.wikipedia.org//wiki/Mary_Wright_Plummer,List_of_female_librarians
Maxine Bell,https://en.wikipedia.org//wiki/Maxine_Bell,List_of_female_librarians
May Hill Arbuthnot,https://en.wikipedia.org//wiki/May_Hill_Arbuthnot,List_of_female_librarians
Mayme Agnew Clayton,https://en.wikipedia.org//wiki/Mayme_Agnew_Clayton,List_of_female_librarians
